 #  R                 Z
    0.29952926E+01    0.26175530E+00
    0.29765063E+01    0.29150304E+00
    0.29503373E+01    0.30750331E+00
    0.29223114E+01    0.30701091E+00
    0.28977671E+01    0.29069218E+00
    0.28810336E+01    0.26196744E+00
    0.28749016E+01    0.22617743E+00
    0.28804445E+01    0.18980739E+00
    0.28968546E+01    0.15955933E+00
    0.29214435E+01    0.14129976E+00
    0.29497635E+01    0.13901622E+00
    0.29762600E+01    0.15371030E+00
    0.29952748E+01    0.18279958E+00
    0.30025533E+01    0.22038204E+00
    0.29964891E+01    0.25852561E+00
    0.29786106E+01    0.28929199E+00
    0.29528947E+01    0.30671738E+00
    0.29248179E+01    0.30775854E+00
    0.28997642E+01    0.29279914E+00
    0.28821629E+01    0.26501934E+00
    0.28749760E+01    0.22962343E+00
    0.28794447E+01    0.19300800E+00
    0.28949370E+01    0.16192520E+00
    0.29189362E+01    0.14235027E+00
    0.29471224E+01    0.13849500E+00
    0.29740366E+01    0.15166474E+00
    0.29939585E+01    0.17962139E+00
    0.30024441E+01    0.21674081E+00
