 #  R                 Z
    0.30027734E+01    0.26580044E+00
    0.30030154E+01    0.27925073E+00
    0.30016781E+01    0.29266417E+00
    0.29987902E+01    0.30570100E+00
    0.29944351E+01    0.31805546E+00
    0.29887137E+01    0.32950297E+00
    0.29816961E+01    0.33990029E+00
    0.29733776E+01    0.34914597E+00
    0.29643393E+01    0.35661963E+00
    0.29545987E+01    0.36242682E+00
    0.29441133E+01    0.36654830E+00
    0.29335756E+01    0.36874025E+00
    0.29229450E+01    0.36909339E+00
    0.29122547E+01    0.36756775E+00
    0.29021037E+01    0.36428270E+00
    0.28925302E+01    0.35933855E+00
    0.28836137E+01    0.35279874E+00
    0.28754569E+01    0.34470336E+00
    0.28683067E+01    0.33527549E+00
    0.28623607E+01    0.32484607E+00
    0.28576455E+01    0.31354184E+00
    0.28542216E+01    0.30154294E+00
    0.28521427E+01    0.28904514E+00
    0.28514497E+01    0.27630099E+00
    0.28521427E+01    0.26361629E+00
    0.28541808E+01    0.25122888E+00
    0.28575283E+01    0.23928572E+00
    0.28621353E+01    0.22797768E+00
    0.28679098E+01    0.21753713E+00
    0.28747575E+01    0.20813882E+00
    0.28825658E+01    0.19994893E+00
    0.28912338E+01    0.19309935E+00
    0.29005589E+01    0.18776536E+00
    0.29104419E+01    0.18402230E+00
    0.29206943E+01    0.18197309E+00
    0.29310849E+01    0.18167935E+00
    0.29415315E+01    0.18317616E+00
    0.29517290E+01    0.18645706E+00
    0.29615493E+01    0.19151144E+00
    0.29707390E+01    0.19825373E+00
    0.29790947E+01    0.20656210E+00
    0.29864943E+01    0.21637160E+00
    0.29927228E+01    0.22748864E+00
    0.29975863E+01    0.23962900E+00
    0.30009489E+01    0.25243826E+00
    0.30027686E+01    0.26565733E+00
    0.30030263E+01    0.27917599E+00
    0.30016932E+01    0.29262568E+00
    0.29988040E+01    0.30568701E+00
    0.29944480E+01    0.31804996E+00
    0.29887255E+01    0.32950273E+00
    0.29817240E+01    0.33988081E+00
    0.29734190E+01    0.34912029E+00
    0.29643647E+01    0.35661470E+00
    0.29546405E+01    0.36241851E+00
    0.29441699E+01    0.36654318E+00
    0.29336029E+01    0.36874830E+00
    0.29229936E+01    0.36910775E+00
    0.29123087E+01    0.36759252E+00
    0.29021361E+01    0.36430827E+00
    0.28925617E+01    0.35937090E+00
    0.28836639E+01    0.35285711E+00
    0.28755558E+01    0.34483860E+00
    0.28683944E+01    0.33543415E+00
    0.28623855E+01    0.32491883E+00
    0.28576507E+01    0.31358192E+00
    0.28542190E+01    0.30156551E+00
    0.28521370E+01    0.28905773E+00
    0.28514428E+01    0.27631303E+00
    0.28521340E+01    0.26363056E+00
    0.28541701E+01    0.25124383E+00
    0.28575162E+01    0.23929879E+00
    0.28621214E+01    0.22798974E+00
    0.28678924E+01    0.21755042E+00
    0.28747402E+01    0.20814755E+00
    0.28825442E+01    0.19995781E+00
    0.28912134E+01    0.19310319E+00
    0.29005316E+01    0.18776885E+00
    0.29104120E+01    0.18402192E+00
    0.29206655E+01    0.18196760E+00
    0.29310574E+01    0.18166907E+00
    0.29414983E+01    0.18315964E+00
    0.29517002E+01    0.18643592E+00
    0.29615223E+01    0.19148497E+00
    0.29707107E+01    0.19821902E+00
    0.29790751E+01    0.20652765E+00
    0.29864831E+01    0.21634002E+00
    0.29927105E+01    0.22744583E+00
    0.29975640E+01    0.23954162E+00
    0.30009167E+01    0.25225634E+00
    0.30027666E+01    0.26555381E+00
    0.30030358E+01    0.27911828E+00
    0.30017059E+01    0.29259518E+00
    0.29988161E+01    0.30567468E+00
    0.29944588E+01    0.31804631E+00
    0.29887355E+01    0.32950315E+00
    0.29817463E+01    0.33986653E+00
    0.29734636E+01    0.34908943E+00
    0.29643883E+01    0.35660929E+00
    0.29546730E+01    0.36241313E+00
    0.29442209E+01    0.36653820E+00
    0.29336315E+01    0.36875475E+00
    0.29230415E+01    0.36912059E+00
    0.29123779E+01    0.36761960E+00
    0.29021685E+01    0.36433210E+00
    0.28925862E+01    0.35939682E+00
    0.28836986E+01    0.35289921E+00
    0.28756407E+01    0.34495399E+00
    0.28685296E+01    0.33566810E+00
    0.28625127E+01    0.32521548E+00
    0.28577197E+01    0.31381766E+00
    0.28542434E+01    0.30171474E+00
    0.28521420E+01    0.28916874E+00
    0.28514353E+01    0.27644555E+00
    0.28521069E+01    0.26379909E+00
    0.28541260E+01    0.25140326E+00
    0.28574635E+01    0.23942785E+00
    0.28620559E+01    0.22810787E+00
    0.28678085E+01    0.21766617E+00
    0.28746602E+01    0.20823037E+00
    0.28824442E+01    0.20003698E+00
    0.28911239E+01    0.19315286E+00
    0.29004170E+01    0.18781275E+00
    0.29102874E+01    0.18404806E+00
    0.29205390E+01    0.18197242E+00
    0.29309534E+01    0.18165339E+00
    0.29413775E+01    0.18312193E+00
