 #  R                 Z
    0.28856941E+01    0.99702637E+00
    0.33577772E+01    0.66732330E+00
    0.33314760E+01   -0.35429117E+00
    0.26252084E+01   -0.48402140E+00
    0.23784969E+01    0.42445973E-01
    0.23839427E+01    0.48802868E+00
    0.27514803E+01    0.10491085E+01
    0.34985055E+01    0.33971565E+00
    0.32792396E+01   -0.34576032E+00
    0.28099064E+01   -0.55059238E+00
    0.23607449E+01   -0.58578866E-01
    0.24321597E+01    0.64277721E+00
    0.27908891E+01    0.10058456E+01
    0.34034753E+01    0.60751604E+00
    0.32593146E+01   -0.41926382E+00
    0.26751605E+01   -0.48795074E+00
    0.23951108E+01   -0.56017292E-01
    0.23826049E+01    0.55876138E+00
    0.28537505E+01    0.10351696E+01
    0.34556937E+01    0.42129680E+00
    0.33764318E+01   -0.23841039E+00
    0.27639596E+01   -0.56432765E+00
    0.23343443E+01    0.50662364E-01
    0.24651662E+01    0.66845726E+00
    0.27224716E+01    0.97733491E+00
    0.33820629E+01    0.70597498E+00
    0.30919493E+01   -0.56692202E+00
    0.24819763E+01   -0.33157505E+00
    0.23283141E+01    0.45598389E+00
    0.28953065E+01    0.10726369E+01
    0.35032589E+01   -0.10792193E+00
    0.25978074E+01   -0.52869994E+00
    0.23081337E+01    0.34518259E+00
    0.28280216E+01    0.11094750E+01
    0.33859922E+01   -0.37821397E+00
    0.24117725E+01   -0.32419465E+00
    0.24309769E+01    0.82931485E+00
    0.33965719E+01    0.78788301E+00
    0.27144550E+01   -0.67209879E+00
    0.22873319E+01    0.52890155E+00
    0.32619679E+01    0.97004061E+00
    0.27147347E+01   -0.69863442E+00
    0.22996532E+01    0.64377264E+00
    0.34670545E+01    0.73946341E+00
    0.24855058E+01   -0.56674878E+00
    0.24995157E+01    0.10431297E+01
    0.34777442E+01   -0.30218610E+00
    0.22982030E+01   -0.16902263E+00
    0.27129689E+01    0.11502916E+01
    0.31935976E+01   -0.61533482E+00
    0.22595967E+01    0.64154177E-01
    0.28768766E+01    0.11732408E+01
    0.28676080E+01   -0.75595146E+00
    0.22712967E+01    0.67391376E+00
    0.36047793E+01    0.35745670E+00
    0.24215900E+01   -0.44958031E+00
    0.25084161E+01    0.98798796E+00
    0.35730995E+01    0.18087745E+00
    0.26469017E+01   -0.58976088E+00
    0.22978339E+01    0.38635680E+00
    0.29283481E+01    0.10890130E+01
    0.33342018E+01   -0.43346800E+00
    0.24247317E+01   -0.32517552E+00
    0.24088994E+01    0.79611982E+00
    0.33649169E+01    0.83495107E+00
    0.27302366E+01   -0.68010232E+00
    0.22839510E+01    0.52482067E+00
    0.32775610E+01    0.96178930E+00
    0.26763094E+01   -0.69149381E+00
    0.23238938E+01    0.73930912E+00
    0.35480341E+01    0.51958404E+00
    0.25260891E+01   -0.56389943E+00
    0.24242639E+01    0.94048888E+00
    0.35860428E+01    0.12244157E-01
    0.24085175E+01   -0.38795271E+00
    0.24832566E+01    0.92541054E+00
    0.35206311E+01    0.47548326E+00
    0.28082421E+01   -0.64149208E+00
    0.22749982E+01    0.26952375E+00
    0.29110245E+01    0.11228473E+01
    0.31278757E+01   -0.63501506E+00
    0.22673941E+01    0.65762052E-01
    0.28291415E+01    0.11672119E+01
    0.29763621E+01   -0.73008679E+00
